job_title,job_detail_url,job_listed,company_name,company_link,company_location
Data Engineer,https://eg.linkedin.com/jobs/view/data-engineer-at-northbay-solutions-3941486383?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=XYxHnBpB4%2F%2BCNLqqXh%2Bn%2Fw%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,2 days ago,NorthBay Solutions,https://www.linkedin.com/company/northbay-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Junior Java SW Developer _VOIS,https://eg.linkedin.com/jobs/view/junior-java-sw-developer-vois-at-vois-3940536510?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=psnbrEK3TIM3W3Zd7ZyS6g%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,3 days ago,_VOIS,https://uk.linkedin.com/company/vois?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Data Analyst,https://eg.linkedin.com/jobs/view/senior-data-analyst-at-money-fellows-3942616797?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=UCcDu7ifCyjKHhSaCvra5g%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Money Fellows,https://eg.linkedin.com/company/moneyfellows?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Analyst,https://eg.linkedin.com/jobs/view/data-analyst-at-amazon-3903846886?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=Qri2KBqgOn6bycwe4cTgHg%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card,2 weeks ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Staff Software Engineer (Go /Python /C),https://eg.linkedin.com/jobs/view/staff-software-engineer-go-python-c-at-envision-employment-solutions-3928244689?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=ideldKQgBs1mi4pNzCHomg%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card,3 weeks ago,Envision Employment Solutions,https://eg.linkedin.com/company/envision-employment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Artificial Intelligence Enabler,https://eg.linkedin.com/jobs/view/artificial-intelligence-enabler-at-orascom-development-egypt-3942642814?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=T9tZMYDShGjoeKznWeznqA%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card,21 hours ago,Orascom Development Egypt,https://eg.linkedin.com/company/orascom-development-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Associate Software Engineer,https://eg.linkedin.com/jobs/view/associate-software-engineer-at-yalla-fel-sekka-3934934524?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=jgxF4vo%2FgWd3NPW16srIBw%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card,1 month ago,Yalla Fel Sekka,https://eg.linkedin.com/company/yalla-fel-sekka?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Maadi, Cairo, Egypt"
Data Analyst,https://eg.linkedin.com/jobs/view/data-analyst-at-project-growth-3916430336?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=81zlIuSruexmM6x2I2sYRw%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card,1 month ago,Project Growth,https://www.linkedin.com/company/our-project-growth?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Application Engineer,https://eg.linkedin.com/jobs/view/application-engineer-at-metito-3937705506?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=DU4LM74sE1ko19wICFSr4Q%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,6 days ago,Metito,https://gg.linkedin.com/company/metito?trk=public_jobs_jserp-result_job-search-card-subtitle,"Port Said, Bur Sa'id, Egypt"
Shift Engineer,https://eg.linkedin.com/jobs/view/shift-engineer-at-accor-3933960966?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=6H1t5kyRSjdV%2FcpAMbgV0w%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Al Bahr al Ahmar, Egypt"
ML Engineer,https://eg.linkedin.com/jobs/view/ml-engineer-at-robusta-studio-3923321917?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=KEAHFtYeTJQBOaUTNUndjA%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,3 weeks ago,Robusta Studio,https://eg.linkedin.com/company/robusta-studio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
"Intern, Software Engineer",https://eg.linkedin.com/jobs/view/intern-software-engineer-at-procore-technologies-3933773263?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=6uSFyuhm7Zgb5gUpOjpIDw%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Procore Technologies,https://www.linkedin.com/company/procore-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Project Engineer - PMT (Saudi Arabia),https://eg.linkedin.com/jobs/view/project-engineer-pmt-saudi-arabia-at-eram-talent-3934472622?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=zR5eNfZOBanBIJvoE5cWBw%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card,6 days ago,Eram Talent,https://sa.linkedin.com/company/eramtalent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Analytics Lead,https://eg.linkedin.com/jobs/view/data-analytics-lead-at-money-fellows-3935189295?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=992%2FFAk5n0e4%2B5XxuQIang%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Money Fellows,https://eg.linkedin.com/company/moneyfellows?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Engineering Internship - Cairo Plant,https://eg.linkedin.com/jobs/view/engineering-internship-cairo-plant-at-l-or%C3%A9al-3930311961?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=rUh7Yrxarapj6ZZxnijE0g%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,2 weeks ago,L'Oréal,https://fr.linkedin.com/company/lor%C3%A9al?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
"SDE I - (12 months Contract), Digital & Emerging Payments Tech",https://eg.linkedin.com/jobs/view/sde-i-12-months-contract-digital-emerging-payments-tech-at-amazon-3941228077?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=J5Tm%2BXyaWUx9GpBsLbzPWw%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,2 days ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Engineer - Graduates Program,https://eg.linkedin.com/jobs/view/data-engineer-graduates-program-at-b-labs-3941648323?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=HU5Q8Ug9TkOcJOSSYPZPCA%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,1 day ago,b_labs,https://eg.linkedin.com/company/wearablabs?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Machine Learning Engineer,https://eg.linkedin.com/jobs/view/machine-learning-engineer-at-hackerpulse-3887010011?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=53vtL1ZFtWanMUHUl59s4w%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,1 month ago,HackerPulse,https://www.linkedin.com/company/hackerpulse?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Software Engineer - Platform,https://eg.linkedin.com/jobs/view/software-engineer-platform-at-affectiva-3829681934?refId=7us7QS7uKJ6X4TNzP7MZcg%3D%3D&trackingId=kllNH7%2FJ3dwIwXEkgoqsIg%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,4 months ago,Affectiva,https://www.linkedin.com/company/affectiva_2?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Business Analyst,https://eg.linkedin.com/jobs/view/business-analyst-at-maids-cc-3909943394?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=AkpQGU8oydCzcjBvRh0HDw%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago,Maids.cc,https://ae.linkedin.com/company/maids-cc?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Graduate Finance & Strategy Analyst,https://eg.linkedin.com/jobs/view/graduate-finance-strategy-analyst-at-skill-farm-3942602811?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=0ASO%2FMRrkn%2BVQ%2BzUyXYJzg%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,1 day ago,Skill Farm,https://uk.linkedin.com/company/skillsfarm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Junior AEC Software Developer,https://eg.linkedin.com/jobs/view/junior-aec-software-developer-at-ecg-engineering-consultants-group-s-a-3829507096?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=UDlird%2FieF%2BL4eWVUyD9%2FA%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,3 months ago,ECG Engineering Consultants Group S.A.,https://eg.linkedin.com/company/engineering-consultants-group-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nasr City, Cairo, Egypt"
Software Developer - Media Analytics,https://eg.linkedin.com/jobs/view/software-developer-media-analytics-at-affectiva-3921231632?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=uwBB7G2X4%2FbcIyHzBe4nHw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,4 weeks ago,Affectiva,https://www.linkedin.com/company/affectiva_2?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Heliopolis, Cairo, Egypt"
Software Engineer in Backend - Python,https://eg.linkedin.com/jobs/view/software-engineer-in-backend-python-at-robusta-studio-3929564080?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=wTjmUyCEVwJSvJQwjmlmqg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,1 month ago,Robusta Studio,https://eg.linkedin.com/company/robusta-studio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Machine Learning Engineer,https://eg.linkedin.com/jobs/view/machine-learning-engineer-at-blackstone-eit-3891661748?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=IYfaeJE1p4a0Ole1sRqIyg%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,2 months ago,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Back End Developer,https://eg.linkedin.com/jobs/view/back-end-developer-at-nadsoft-3943422562?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=6CB87rcn%2FSbnseZe2hiopw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,1 hour ago,NADSOFT,https://jo.linkedin.com/company/nadsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Back-end Developer,https://eg.linkedin.com/jobs/view/back-end-developer-at-intella-3891661174?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=EiNdgsT%2FpYIsJUjxM9erFQ%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,2 months ago,intella,https://sa.linkedin.com/company/intellaworld?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Maadi, Cairo, Egypt"
Software Developer,https://eg.linkedin.com/jobs/view/software-developer-at-ssc-egypt-3924224518?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=yi60faBcKs8xjG5aOR5THw%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Engineer,https://eg.linkedin.com/jobs/view/data-engineer-at-nawy-3891661275?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=GAaQSZF6FRJ2u0hktyC64g%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,2 months ago,Nawy,https://eg.linkedin.com/company/nawyestate?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Governance Analyst,https://eg.linkedin.com/jobs/view/data-governance-analyst-at-coca-cola-hbc-3923977069?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=u0LT08SemKQrwpeMRyXYcQ%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,3 weeks ago,Coca-Cola HBC,https://ch.linkedin.com/company/coca-cola-hbc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Research Associate-Economist,https://eg.linkedin.com/jobs/view/research-associate-economist-at-icarda-international-center-for-agricultural-research-in-the-dry-areas-3934433462?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=XgxLaQ3UJXj087szOdFrtw%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago,ICARDA; International Center for Agricultural Research in the Dry Areas,https://lb.linkedin.com/company/icarda?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Engineer,https://eg.linkedin.com/jobs/view/data-engineer-at-suplyd-3942054724?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=234s5FW9lv7SRdB0wc0EFw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,2 days ago,Suplyd,https://eg.linkedin.com/company/suplyd-app?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Summer Internship Program,https://eg.linkedin.com/jobs/view/summer-internship-program-at-freepl-3936109697?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=t3k4Ds3ZPHwhgmGtiCurcg%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,FreePL,https://eg.linkedin.com/company/free-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Electrical Design Engineer,https://eg.linkedin.com/jobs/view/electrical-design-engineer-at-colas-rail-egypt-%D9%83%D9%88%D9%84%D8%A7%D8%B3-%D8%B1%D9%8A%D9%84-%D9%85%D8%B5%D8%B1-3884204229?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=Xrs7veVJLvQFXk%2BmAiUJyA%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,2 months ago,Colas Rail Egypt كولاس ريل مصر,https://eg.linkedin.com/company/colas-rail-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Engineer,https://eg.linkedin.com/jobs/view/data-engineer-at-inovola-3837416514?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=TiHk3eRHpFMww8PYP%2BabRg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,3 months ago,Inovola,https://uk.linkedin.com/company/inovola?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
AI Developer,https://eg.linkedin.com/jobs/view/ai-developer-at-ihorizons-3878753986?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=duS%2FVE90c8HsMN2KPCKQWw%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,2 months ago,iHorizons,https://qa.linkedin.com/company/ihorizons?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Engineer,https://eg.linkedin.com/jobs/view/data-engineer-at-halan-%D8%AD%D8%A7%D9%84%D8%A7-3807715622?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=kSbsuGU2m%2FilVFKDJX8J9Q%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,5 months ago,Halan - حالا,https://eg.linkedin.com/company/halan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Data Analyst,https://eg.linkedin.com/jobs/view/senior-data-analyst-at-maxab-3942666704?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=3gRXxDiJl%2BZUiZIp0CFzGg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,18 hours ago,MaxAB,https://eg.linkedin.com/company/maxab?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Project Engineer,https://eg.linkedin.com/jobs/view/project-engineer-at-abb-3935751489?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=n0J1UJk%2BR0P3P1bVRFzlBA%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,ABB,https://ch.linkedin.com/company/abb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Software Developer - Media Analytics,https://eg.linkedin.com/jobs/view/software-developer-media-analytics-at-affectiva-3901372935?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=Z8WkD9cRLHLNI%2Bdli96oGA%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,1 month ago,Affectiva,https://www.linkedin.com/company/affectiva_2?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Cairo, Cairo, Egypt"
Summer Internship Program 2024,https://eg.linkedin.com/jobs/view/summer-internship-program-2024-at-flat6labs-3936673901?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=0tDnjy%2BLfNk73yAK157rhQ%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Flat6Labs,https://eg.linkedin.com/company/flat6labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Operations Engineer,https://eg.linkedin.com/jobs/view/operations-engineer-at-tagaddod-3930130065?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=vmxyolwkxUIco8sG%2Ba%2B5eg%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago,Tagaddod,https://eg.linkedin.com/company/tagaddod?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alexandria, Alexandria, Egypt"
Software Engineer,https://eg.linkedin.com/jobs/view/software-engineer-at-rekrut-by-talent-360-3781969957?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=5t03YpwmjJtFgbWkDBX64Q%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,6 months ago,Rekrut by Talent 360,https://eg.linkedin.com/company/rekrut-talents?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Software Automation Tester,https://eg.linkedin.com/jobs/view/senior-software-automation-tester-at-dsquares-3935672981?refId=%2BaH%2BzRxELXmdi7zDTuJcXQ%3D%3D&trackingId=rwpbUdEzC6aheY3Q6%2FlqsA%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Dsquares,https://eg.linkedin.com/company/dsquares?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Operations Engineer,https://eg.linkedin.com/jobs/view/operations-engineer-at-tagaddod-3930130065?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=K5yZiHPhqUZuMqBMe%2Fwl1Q%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,2 weeks ago,Tagaddod,https://eg.linkedin.com/company/tagaddod?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alexandria, Alexandria, Egypt"
Software Engineer,https://eg.linkedin.com/jobs/view/software-engineer-at-rekrut-by-talent-360-3781969957?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=hH8PuxTfhvazWsOK6EUf0g%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card,6 months ago,Rekrut by Talent 360,https://eg.linkedin.com/company/rekrut-talents?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Software Automation Tester,https://eg.linkedin.com/jobs/view/senior-software-automation-tester-at-dsquares-3935672981?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=TvTkSmyB8gAwExRwoeML8w%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Dsquares,https://eg.linkedin.com/company/dsquares?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Graduate Associate Engineer - Oracle Apps Developer,https://eg.linkedin.com/jobs/view/graduate-associate-engineer-oracle-apps-developer-at-oracle-3915771513?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=9DMpvyauEcHLLwUQFdpEtA%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Oracle,https://www.linkedin.com/company/oracle?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
"SDE I - (12 months Contract), Digital & Emerging Payments Tech",https://eg.linkedin.com/jobs/view/sde-i-12-months-contract-digital-emerging-payments-tech-at-amazon-3941228076?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=8bg30bSLY3yQW%2BxNyb%2FMhQ%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
AI Data scientist,https://eg.linkedin.com/jobs/view/ai-data-scientist-at-systems-egypt-3942773141?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=IT4yuILsOc3j4gnZSmqPIg%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card,20 hours ago,Systems Egypt,https://eg.linkedin.com/company/systems-limited-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"6th of October, Al Jizah, Egypt"
Junior Design Engineer,https://eg.linkedin.com/jobs/view/junior-design-engineer-at-elsewedy-electric-t-d-3940685778?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=9fVkAg%2BJpluMOwP7bnXE2g%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card,4 days ago,ELSEWEDY ELECTRIC T&D,https://eg.linkedin.com/company/elsewedy-electric-t-d?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Cairo, Cairo, Egypt"
Site Engineer,https://eg.linkedin.com/jobs/view/site-engineer-at-accor-3933960959?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=Y1lhdKCR2Ik0gSLEB6%2B2zw%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Al Bahr al Ahmar, Egypt"
Junior Data Specialist,https://eg.linkedin.com/jobs/view/junior-data-specialist-at-ratp-dev-mobility-cairo-3913128732?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=ONFaW71SQAgsV9SVy6PBVg%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card,1 month ago,RATP Dev Mobility Cairo,https://eg.linkedin.com/company/mobility-cairo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Gen AI Data Scientist,https://eg.linkedin.com/jobs/view/gen-ai-data-scientist-at-envision-employment-solutions-3941950827?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=yrD4U2DDEKd7qoBmtSIp2Q%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card,1 day ago,Envision Employment Solutions,https://eg.linkedin.com/company/envision-employment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Back End Developer,https://eg.linkedin.com/jobs/view/back-end-developer-at-fatura-%D9%81%D8%A7%D8%AA%D9%88%D8%B1%D8%A9-3904891639?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=E4PrGICi0LNop3LbdMizLA%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card,1 month ago,Fatura - فاتورة,https://eg.linkedin.com/company/fatura-%D9%81%D8%A7%D8%AA%D9%88%D8%B1%D8%A9?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Product Analyst,https://eg.linkedin.com/jobs/view/product-analyst-at-knowledgecity-3925095850?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=O6VxgKFvLVv%2FEwgsnrkVqw%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card,2 weeks ago,KnowledgeCity,https://www.linkedin.com/company/knowledgecity?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Testing Automation Staff Engineer,https://eg.linkedin.com/jobs/view/testing-automation-staff-engineer-at-b-tech-3934405952?refId=envxKoALXrHeqUifLfNoiw%3D%3D&trackingId=3rKzSGZdPEU%2FCfKhuRrxXw%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,B.TECH,https://eg.linkedin.com/company/b.tech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
